RESTAURANT;DIRECCION;NOMBRE_PLATO;DESCRIPCION_PLATO
Amasados;Av las condes 7188. Las condes;Tequeño de Plátano y Queso;5 Deditos 7cm de masa fritos rellenos con platano frito y queso  blanco palmita.
Amasados;Av las condes 7188. Las condes;Dados Cookies And Cream;4 Dados 4cm de masa fritos rellenoschocolate blanco, crema y oreo.
Amasados;Av las condes 7188. Las condes;Tequeños Guaton Mozzarella;5 Deditos de 9 cm de masa fritos, rellenos con full queso mozarella.  1oz salsa roja.
Amasados;Av las condes 7188. Las condes;Tequeños Coctail;5 Deditos de 4cm  masa fritos rellenos con queso blanco palmita.  1oz salsa de ajo.
Amasados;Av las condes 7188. Las condes;Tequeños de Choco-nutella;4 Deditos 8cm de masa fritos rellenos con choco nutella.
Amasados;Av las condes 7188. Las condes;Tequeñon;1 Unidad tequeño de queso 18cm, salsa de ajo.
Amasados;Av las condes 7188. Las condes;Arepa Aliada (Duo);Arepa de maíz (choclo blanco) rellena con jamón y queso.
Amasados;Av las condes 7188. Las condes;Arepa Catira;Arepa de maíz (choclo blanco) rellena con pollo y queso amarillo.
Amasados;Av las condes 7188. Las condes;Arepa Carne Mechada;Arepa de maíz (choclo blanco) rellena con carne mechada.
Amasados;Av las condes 7188. Las condes;Arepa Domino;Arepa de maíz (choclo blanco) rellena con poroto negro y queso blanco.
Amasados;Av las condes 7188. Las condes;Arepa Palta Queso;Arepa de maíz (choclo blanco) rellena con palta y queso.
Amasados;Av las condes 7188. Las condes;Arepa Pelua;Arepa de maíz (choclo blanco) rellena con carne mechada (hilachada) y queso amarillo.
Amasados;Av las condes 7188. Las condes;Arepa Platano Queso;Arepa de maíz (choclo blanco) rellena de platano frito y queso blanco.
Amasados;Av las condes 7188. Las condes;Arepa Queso Blanco;Arepa de maíz (choclo blanco) rellena con queso blanco.
Amasados;Av las condes 7188. Las condes;Arepa Reina Pepeada;Arepa de maíz blanco (choclo blanco)  rellena con ave, palta y mayo.
Amasados;Av las condes 7188. Las condes;Arepa Sifrina;Arepa de maíz (choclo blanco) rellena con ave, palta mayo y queso amarillo.
Amasados;Av las condes 7188. Las condes;Racion Mini Arepas X 5 Unid;Mini arepitas de maíz (choclo blanco) rellenos a elegir.
Amasados;Av las condes 7188. Las condes;Salsa de Ajo 2oz;Mayo, ajo y especies.
Amasados;Av las condes 7188. Las condes;Guasacaca 2 Oz;Mayo, palta, especies.
Amasados;Av las condes 7188. Las condes;Mayo 2 Oz;Mayo.
Amasados;Av las condes 7188. Las condes;Tartara 2 Oz.;Mayo, pepinillo, especies.
Amasados;Av las condes 7188. Las condes;Ketchup 2 Oz.;Ketchup.
Amasados;Av las condes 7188. Las condes;Tequeños Pasapalos Congelados Queso X20;20 Tequeños rellenos queso palmita tamaño  pasapalos (7 cms).
Amasados;Av las condes 7188. Las condes;Coca-Cola Zero 350 ml;Bebida.
Amasados;Av las condes 7188. Las condes;Coca-Cola Original 350 ml;Bebida.
Amasados;Av las condes 7188. Las condes;Coca-Cola Light 350 ml;Bebida.
Amasados;Av las condes 7188. Las condes;Sprite Zero 350 ml;Bebida.
Amasados;Av las condes 7188. Las condes;Sprite 350 ml;Bebida.
Amasados;Av las condes 7188. Las condes;Fanta Naranja  350 ml;Bebida
Amasados;Av las condes 7188. Las condes;Maltín Polar Venezolana 355 ml;Bebida.
Amasados;Av las condes 7188. Las condes;Frescolita 355 ml;Gaseosa
Amasados;Av las condes 7188. Las condes;Coca-Cola Original 1.5 l;Gaseosa
Amasados;Av las condes 7188. Las condes;Coca-Cola Zero 1.5 l;Bebida.
Amasados;Av las condes 7188. Las condes;Sprite 1.5 l;Bebida
Amasados;Av las condes 7188. Las condes;Fanta Naranja 1.5 l;Bebida
Amasados;Av las condes 7188. Las condes;Pirulin Sachet 24gr;Barquilla rellena con chocolate de avellana.
Amasados;Av las condes 7188. Las condes;Susy;Galletas rellenas de chocolate savoy.
Amasados;Av las condes 7188. Las condes;Cocosette;Cocosette® la mejor combinación de galleta y crema de coco para despertar tus sentidos y hacer de cada beso un momento ideal.
Amasados;Av las condes 7188. Las condes;Combo 1;2 Tequeñones de 18cm, salsa de ajo, 1 bebida en lata.
Amasados;Av las condes 7188. Las condes;Combo 2;1 arepa  y 1 bebida 350 ml.
Amasados;Av las condes 7188. Las condes;Combo 3;2 Empanadas (a elegir) y 1 bebida 350 ml. viene con salsa de ajo.
Amasados;Av las condes 7188. Las condes;Combo 4;5 Tequeños de queso pasapalos ( 7cms), 5 pastelitos, 2oz salsa de ajo  y  1 bebida 350 ml.
Amasados;Av las condes 7188. Las condes;Combo 5;5 Tequeños de queso pasapalos (7cms), 5 mini arepas, salsa de ajo y  1 bebida 350 ml.
Amasados;Av las condes 7188. Las condes;Combo 6;10 tequeños de queso  (7cms), 10 pastelitos y 2 bebidas  350 ml. Incluye salsa de ajo.
Amasados;Av las condes 7188. Las condes;Combo 7;30 Piezas surtidas  (tequeños de queso pasapalos, pastelitos variados, mini arepitas variadas) incluye salsa de ajo.
Amasados;Av las condes 7188. Las condes;Combo 8;50 Pzs surtidas tequeños de queso,  pastelitos variados,  mini arepitas y salsa de ajo.
Amasados;Av las condes 7188. Las condes;Combo 9;15 Tequeños de queso y 15 mini arepitas de harina de choclo con rellenos surtidos.
Amasados;Av las condes 7188. Las condes;Mini Pan de Jamón;Brazo gitano de 15cm enrollado con jamon ahumado, pasas y aceitunas rellenas con pimenton.
Rico Espacio;Av. Apoquindo 6988, Las Condes, Región Metropolitana;Menú 2 a;1 Wantan frito, 1 Chapsui de pollo, 1 Carne mongoliana 2 arroz Chaufan
Rico Espacio;Av. Apoquindo 6988, Las Condes, Región Metropolitana;Menu 2 B;1 wantan frito, 1 Camarón ajillo, 1 Pollo champiñón, 2 arroz chaufan
Rico Espacio;Av. Apoquindo 6988, Las Condes, Región Metropolitana;Menu 3A Personas;1 Wantan frito, 1 Arrollado primavera, 1 Diente dragón carne, 1 Chapsui de pollo, 1 Carne mongoliana, 3 Arroz chaufan
Rico Espacio;Av. Apoquindo 6988, Las Condes, Región Metropolitana;Menu 3B Personas;1 wantan frito, 1 arrollado primavera, 1 arrollado mariscos, 1 chapsui de carne, 1 diente de dragón pollo 3 arroz chaufan
Rico Espacio;Av. Apoquindo 6988, Las Condes, Región Metropolitana;Menú 4 a Personas;1 Wantan frito, 1 arrolado primavera, 1 pollo chiten, 1 Diente de dragón con pollo, 1 Carne mongoliana, 1 chapsui de carne, 4 arroz chaufan
Rico Espacio;Av. Apoquindo 6988, Las Condes, Región Metropolitana;Menu 4B Personas;1 Wantan frito, 1 arrolado primavera, 1 arrolado de mariscos, 1 chapsui de pollo, 1 diente de dragón carne, 1 Carne Mongoliana 4 arroz chaufan
